taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	intertidal	temperature	water_column_position	depth_comments	general_comments
600134	Scomberomorus regalis	Cero	6	60	416	2960	134	60.4	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	20	0	42	1	"{21,31,41}"	3	150	f	24			
600181	Lutjanus synagris	Lane snapper	6	60	323	1202	181	98	0.8	0.5	1	0	0.75	0	0.5	0	0.5	0	0.5	0	400	10	38	-27	"{21,31,41}"	3	49	f	26			
600213	Rhomboplites aurorubens	Vermilion snapper	6	60	323	6165	213	30	0.4	0	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	300	40	42	-33	"{21,31,41}"	3	49	f	27			
600216	Makaira nigricans	Blue marlin	6	60	419	189	216	1	0.2	0	0	0	0	0	0.5	0	0	0	0.25	1	9999	0	45	-40	"{21,27,31,34,37,41,47}"	7	410	f	27			
600217	Istiompax indica	Black marlin	6	60	419	4043	217	60.4	0.4	0	0.5	0	0	0	0.5	0	0	0	1	0.5	9999	0	44	-47	"{47,51,57,61,71,77,81,87}"	8	452	f	28			
600223	Kajikia audax	Striped marlin	6	60	419	4881	223	1	0.2	0	0	0	0	0	0.5	0	0	0	0.25	1	9999	0	45	-45	"{47,51,57,61,67,71,77,81,87}"	9	344	f	28			
600229	Pterothrissus belloci	Longfin bonefish	6	24	48	5679	229	1	0.2	0	0	0	0	0	0.5	0.75	0.25	0	0.25	0.75	500	20	21	-24	"{34,47}"	2	40	f	25			
600230	Alepocephalus bairdii	Baird's slickhead	6	35	86	960	230	30.4	0.4	0	0	0	0	0.5	0.5	0.75	0.25	0	0.25	0.75	1700	365	67	17	"{21,27,31,34}"	4	100	f	10			
600238	Salmo trutta	Sea trout	6	36	76	6009	238	50.42857132	0.4	0.75	0	0	0	0	0.75	0	0.75	0	0.75	0	9999	0	71	34	"{27,37}"	2	140	f	9			
600312	Urophycis chuss	Red hake	6	44	506	1755	312	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	1152	35	49	34	"{21,31}"	2	57	f	9			
600243	Oncorhynchus nerka	Sockeye salmon	6	36	76	2445	243	30.4	0.4	0.5	0	0	0	0	0.5	0	0.75	0	0.5	0.5	9999	0	72	42	"{18,61,67,77}"	4	76	f	3			
600247	Salvelinus alpinus alpinus	Arctic char	6	36	76	2210	247	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	70	30	85	42	"{18,21,27,37}"	4	85	f	0			
600249	Centrolophus niger	Rudderfish	6	60	421	386	249	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	1050	40	68	-55	"{21,27,34,37,41,47,51,81}"	8	150	f	18			
600250	Schedophilus ovalis	Imperial blackfish	6	60	421	808	250	1	0.2	0	0	0	0	0	0.5	0.5	0	0	0	0.5	700	70	46	-35	"{27,31,34,37,47}"	5	82	f	24			
600252	Mallotus villosus	Capelin	6	35	80	1551	252	30.4	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	79	33	"{18,21,27,31,61,67}"	6	18	f	3			
600253	Osmerus mordax mordax	Rainbow smelt	6	35	80	4952	253	29.5	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	73	35	"{18,21,27,61,67}"	5	28	t	2			
600256	Thaleichthys pacificus	Eulachon	6	35	80	7428	256	29.5	0.4	0.5	0	0	0	0	0.5	0.25	0.5	0	0.5	0.25	9999	0	62	36	"{67,77}"	2	28	t	7			
600257	Glossanodon semifasciatus	Deepsea smelt	6	35	83	823	257	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	430	70	40	15	{61}	1	21	f	24			
600259	Lampanyctodes hectoris	Hectors lanternfish	6	40	167	6783	259	30.4	0.4	0	0	0	0	0.5	0.5	0.75	0.5	0	0.25	0.75	9999	0	-13	-43	"{47,57,81,87}"	4	7	f	18			
600260	Harpadon nehereus	Bombay duck	6	39	160	2974	260	28.6	0.4	0.5	0	0	0	0	0.75	0	0	0	0.5	0	300	50	40	-19	"{51,57,61,71}"	4	32	f	28			
600299	Conger orbignianus	Argentine conger	6	26	62	8995	299	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	640	10	4	-45	"{34,41,47}"	3	112	f	22			
600302	Conger myriaster	Whitespotted conger	6	26	62	8995	302	1	0.2	0	0	0	0	0	0.75	0	0.5	0	0.5	0	830	320	46	19	{61}	1	82	f	22			
600323	Merluccius bilinearis	Silver hake	6	44	184	1339	323	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	914	55	55	24	"{21,31}"	2	72	f	7			
600324	Merluccius gayi gayi	South Pacific hake	6	44	184	1339	324	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	500	50	5	-46	{87}	1	77	f	13			
600325	Merluccius hubbsi	Argentine hake	6	44	184	1339	325	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	800	50	-20	-55	"{41,77,87}"	3	86	f	12			
600327	Merluccius polli	Benguela hake	6	44	184	1339	327	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	910	50	20	-22	"{34,47}"	2	72	f	25			
600329	Macruronus magellanicus	Patagonian grenadier	6	44	184	8364	329	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	800	200	-34	-59	"{41,87}"	2	107	f	8			
600331	Macrourus berglax	Roughhead grenadier	6	44	185	4406	331	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	1000	100	82	37	"{21,27}"	2	90	f	2			
600332	Coryphaenoides rupestris	Roundnose grenadier	6	44	185	4217	332	34.3	0.4	0	0	0	0	0.5	0.5	0.5	0	0	0	0.5	2600	180	66	20	"{21,27,31,34}"	4	106	f	8			
600333	Macroramphosus scolopax	Longspine snipefish	6	57	256	3511	333	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	600	25	66	-43	"{21,27,31,34,37,41,47,51,57,61,71,77,81,87}"	14	16	f	26			
600334	Hoplostethus atlanticus	Orange roughy	6	53	236	4668	334	30.4	0.4	0	0	0	0	0.5	0.5	0.5	0.25	0	0	0.5	9999	0	65	-56	"{21,27,34,47,51,57,81,87}"	8	61	f	19			
600336	Zenopsis conchifer	Silvery John dory	6	55	249	368	336	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.25	0.5	600	50	58	-28	"{21,27,31,34,41,47,51,57}"	8	69	f	23			
600338	Joturus pichardi	Bobo mullet	6	63	359	1658	338	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	30	7	"{31,77}"	2	50	f	27			
600339	Menidia menidia	Atlantic silverside	6	49	623	3456	339	50	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.75	0	9999	0	51	29	"{21,31}"	2	12	f	9			
600340	Eleutheronema tetradactylum	Fourfinger threadfin	6	60	361	1052	340	100	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	26	-29	"{51,57,61,71}"	4	164	t	28			
600341	Galeoides decadactylus	Lesser African threadfin	6	60	361	3605	341	28.2	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.5	0	70	10	38	-16	"{34,37,47}"	3	36	f	25			
600346	Lates calcarifer	Barramundi	6	60	631	944	346	100	0.8	0.5	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	40	10	49	-26	"{37,51,57,61,71}"	5	162	t	27			
600348	Epinephelus analogus	Spotted grouper	6	60	289	7755	348	30.4	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	50	10	32	-10	"{77,87}"	2	98	f	27			
600349	Polyprion americanus	Wreckfish	6	60	513	5630	349	60.4	0.4	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	600	40	70	-55	"{21,27,31,34,37,41,47,81}"	8	181	f	17			
600350	Polyprion oxygeneios	Hapuka	6	60	513	5630	350	45.3	0.4	0	0	0	0	0.5	0.5	0.5	0.5	0	0.5	0.5	854	50	-28	-43	"{41,47,51,57,81,87}"	6	131	f	17			
600351	Acanthistius brasilianus	Argentine seabass	6	60	289	1020	351	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	50	30	-30	-47	{41}	1	49	f	15			
600380	Trachinotus carolinus	Florida pompano	6	60	314	2819	380	30.4	0.4	0.75	0	0	0	0	0.5	0	0.75	0	0.5	0	70	5	43	-9	"{21,31,41}"	3	52	f	23			
600384	Megalaspis cordyla	Torpedo scad	6	60	314	940	384	1	0.2	0	0	0	0	0	0.5	0	0	0	0.5	0.5	100	20	40	-28	"{47,51,57,61,71,77,81}"	7	69	f	27			
600385	Chloroscombrus chrysurus	Atlantic bumper	6	60	314	4797	385	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	1	0	9999	0	43	-13	"{21,31,34,41,47}"	5	53	f	26			
600390	Mene maculata	Moonfish	6	60	317	2768	390	30.4	0.4	0.25	0	0	0	0	0.75	0	0.5	0	0.75	0	200	50	32	-28	"{51,57,61,71}"	4	24	f	28			
600392	Arripis georgianus	Ruff	6	60	321	767	392	61.1	0.6	0.75	0	0	0.75	0	0.5	0	0.75	0	0.75	0	9999	0	-25	-39	{57}	1	37	t	17			
600394	Dicentrarchus punctatus	Spotted seabass	6	60	487	3216	394	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	51	10	"{27,34,37}"	3	57	f	19			
600395	Emmelichthys nitidus nitidus	Cape bonnetmouth	6	60	322	3690	395	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	500	86	16	-43	"{47,51,57,71,81,87}"	6	40	f	26			
600399	Pomadasys argenteus	Silver grunt	6	60	327	3076	399	70	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5	0	115	15	34	-22	"{51,57,61,71}"	4	61	t	27			
600400	Brachydeuterus auritus	Bigeye grunt	6	60	327	5966	400	30.4	0.4	0.25	0	0	0	0	0.5	0	0.5	0	0.5	0	100	10	27	-16	"{34,47}"	2	25	f	25			
600401	Conodon nobilis	Barred grunt	6	60	327	4477	401	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	100	10	30	-33	"{31,41}"	2	28	f	26			
600403	Cynoscion analis	Peruvian weakfish	6	60	331	5172	403	28.2	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	67	10	-2	-30	{87}	1	39	f	26			
600420	Atractoscion aequidens	Geelbeck croaker	6	60	331	7252	420	36.9	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	200	15	14	-28	"{34,47,51,71,81}"	5	112	f	25			
600424	Paralonchurus peruanus	Peruvian banded croaker	6	60	331	8709	424	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	200	10	0	-18	{87}	1	42	f	21			
600425	Pogonias cromis	Black drum	6	60	331	10160	425	56.7	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	200	10	46	-51	"{21,31,41}"	3	147	f	23			
600426	Epinephelus aeneus	White grouper	6	60	289	7755	426	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	200	20	42	-18	"{27,34,37,47}"	4	100	f	27			
600434	Pennahia argentata	Silver croaker	6	60	331	10381	434	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	140	20	32	23	{61}	1	40	f	25			
600438	Dentex macrophthalmus	Largeeye dentex	6	60	330	1038	438	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	500	30	50	-22	"{27,34,37,47}"	4	54	f	22			
600440	Dentex angolensis	Angola dentex	6	60	330	1038	440	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	300	15	33	-20	"{34,47}"	2	26	f	27			
600441	Archosargus probatocephalus	Sheepshead	6	60	330	9352	441	70	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	60	15	46	-33	"{21,31,41}"	3	75	f	25			
600444	Cheimerius nufar	Santer seabream	6	60	330	6388	444	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	300	20	32	-28	"{47,51}"	2	61	f	25			
600447	Petrus rupestris	Red steenbras	6	60	330	1885	447	60.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	50	10	-28	-34	"{47,51}"	2	164	f	20			
600448	Pterogymnus laniarius	Panga seabream	6	60	330	6539	448	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	150	20	-17	-36	"{47,51}"	2	37	f	21			
600449	Rhabdosargus globiceps	White stumpnose	6	60	330	2270	449	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	100	10	-13	-36	"{47,51}"	2	53	f	20			
600450	Lithognathus lithognathus	White steenbras	6	60	330	5546	450	60.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	150	10	-22	-31	"{47,51}"	2	164	f	16			
600453	Pseudupeneus prayensis	West African goatfish	6	60	332	2722	453	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	300	10	35	-17	"{34,37,47}"	3	55	f	27			
600454	Drepane punctata	Spotted sicklefish	6	60	510	4839	454	61.1	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	49	10	32	-22	"{51,57,61,71,77}"	5	39	t	28			
600464	Parapercis colias	New Zealand blue cod	6	60	371	3900	464	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	150	52	-34	-52	{81}	1	38	f	13			
600468	Notothenia rossii	Marbled rockcod	6	60	382	9344	468	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	350	5	-46	-67	"{48,57,58,81}"	4	82	f	5			
600670	Deania calcea	Birdbeak dogfish	4	9	558	8487	670	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	1490	60	66	-45	"{27,34,47,51,57,61,81,87}"	8	100	f	20			
600679	Etmopterus granulosus	Southern lanternshark	4	9	638	4127	679	30	0.4	0	0	0	0	0.5	0.5	0.75	0.25	0	0	0.5	1620	220	-29	-59	"{34,41,47,51,58,87}"	6	49	f	10			
600687	Etmopterus spinax	Velvet belly	4	9	638	4127	687	1	0.2	0	0	0	0	0	0.5	0.75	0.25	0	0	0.5	2490	70	70	-38	"{27,34,37,47}"	4	49	f	23			
600700	Scymnodon ringens	Knifetooth dogfish	4	9	658	2120	700	1	0.2	0	0	0	0	0	0.25	0.25	0	0	0	0.25	9999	0	58	-50	"{27,34,81}"	3	88	f	19			
600704	Somniosus rostratus	Little sleeper shark	4	9	658	6376	704	1	0.2	0	0	0	0	0	0.5	0.75	0.25	0	0.25	0.75	1000	200	47	-43	"{27,34,37}"	3	124	f	27			
600718	Oxynotus centrina	Angular roughshark	4	9	659	1334	718	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	777	40	53	-28	"{27,34,37,47}"	4	123	f	26			
600727	Squatina argentina	Argentine angelshark	4	11	15	3432	727	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	400	100	-30	-48	{41}	1	156	f	11			
600736	Squatina squatina	Angelshark	4	11	15	3432	736	60.4	0.4	0.25	0	0	0	0	0.75	0	0.5	0	0.5	0.5	150	10	65	20	"{27,34,37}"	3	200	f	14			
600751	Carcharodon carcharias	Great white shark	4	7	9	479	751	60.4	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	60	-50	"{21,27,31,34,37,41,47,51,57,61,67,71,77,81,87}"	15	486	f	25			
600753	Isurus paucus	Longfin mako	4	7	9	6652	753	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.25	0.75	9999	0	45	-35	"{21,31,34,41,51,61,71,77,81}"	9	342	f	28			
600790	Mullus barbatus barbatus	Red mullet	6	60	332	2801	790	1	0.2	0	0	0	0	0	0.75	0	0.5	0	0.5	0	328	10	57	15	"{27,34,37}"	3	33	f	18			
601080	Merluccius albidus	Offshore silver hake	6	44	184	1339	1080	1	0.2	0	0	0	0	0	0.5	0.5	0.25	0	0.25	0.5	1170	80	42	4	"{21,31,41}"	3	36	f	22			
601084	Scomberesox saurus saurus	Atlantic saury	6	51	208	3541	1084	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0	66	-60	"{18,21,27,31,34,37,41}"	6	47	f	21			
601090	Mugil liza	Lebranche mullet	6	63	359	3595	1090	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	30	10	32	-51	"{31,41}"	2	63	f	25			
601133	Anchoa hepsetus	Broadstriped anchovy	6	28	454	5863	1133	50	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.75	0	9999	0	44	-36	"{21,31,41}"	3	12	f	23			
601181	Sphoeroides maculatus	Northern puffer	6	62	448	4586	1181	29	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	183	10	54	29	"{21,31}"	2	30	t	10			
601191	Sciaenops ocellatus	Red drum	6	60	331	5986	1191	46.8	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	200	10	43	0	"{21,31,51,71,87}"	5	134	t	25			
601207	Hyporthodus nigritus	Warsaw grouper	6	60	289	6241	1207	60.4	0.4	0	0.5	0	0	0	0.75	0	0.5	0	0.5	0	525	55	35	-25	"{21,31,41}"	3	189	f	27			
601208	Hyporthodus niveatus	Snowy grouper	6	60	289	6241	1208	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	525	30	40	-25	"{21,31,41}"	3	100	t	25			
601290	Ciliata mustela	Fivebeard rockling	6	44	505	4239	1290	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	22	17	70	38	{27}	1	22	t	6			
601300	Ariomma indicum	Indian driftfish	6	60	423	9438	1300	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	300	20	33	-28	"{47,51,57,61,71}"	5	25	f	27			
601319	Beryx decadactylus	Alfonsino	6	53	240	5307	1319	30.4	0.4	0	0	0	0	0.5	0.5	0.5	0.25	0	0	0.5	1000	110	80	-56	"{21,27,31,34,41,47,51,57,61,71,77,81}"	12	83	f	24			
601320	Beryx splendens	Splendid alfonsino	6	53	240	5307	1320	30.4	0.4	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0.5	1300	25	65	-43	"{27,31,34,37,41,47,51,57,61,71,77,81,87}"	13	55	f	27			
601321	Bothus pantherinus	Leopard flounder	6	61	439	8354	1321	28.5	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	150	3	32	-35	"{47,51,57,61,71,77,81}"	7	33	f	27			
601327	Mullus surmuletus	Surmullet	6	60	332	2801	1327	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	409	5	55	14	"{27,34,37}"	3	40	f	19			
601334	Osmerus eperlanus	European smelt	6	35	80	4952	1334	28.2	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	73	38	{27}	1	40	t	10			
601338	Paralichthys dentatus	Summer flounder	6	61	514	665	1338	70	0.6	0.5	0	0	0.5	0	0.5	0	0.5	0	0.5	0	183	10	45	29	"{21,31}"	2	77	f	13			
601340	Phycis blennoides	Greater forkbeard	6	44	506	9236	1340	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	1047	10	69	30	"{27,34,37}"	3	97	f	16			
601343	Pollachius virens	Saithe	6	44	183	1723	1343	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	364	37	79	34	"{18,21,27,31}"	4	107	f	6			
601348	Scophthalmus maximus	Turbot	6	61	515	5528	1348	30.4	0.4	0.75	0	0	0	0	0.5	0	0.5	0	0.5	0	70	20	70	30	"{27,34,37}"	3	100	f	10			
601352	Sebastes viviparus	Norway redfish	6	59	573	2902	1352	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	300	50	70	51	"{21,27}"	2	30	f	9			
601353	Serranus cabrilla	Comber	6	60	289	5359	1353	28.2	0.4	0	0	0	0	0.25	0.5	0.5	0.5	0	0.5	0.5	500	5	57	-35	"{27,34,37,47,51}"	5	40	f	23			
601356	Spondyliosoma cantharus	Black seabream	6	60	330	2226	1356	30.4	0.4	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0.5	300	5	68	-16	"{27,34,37,47}"	4	60	f	15			
601357	Sprattus sprattus	European sprat	6	28	43	3908	1357	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0.25	9999	0	69	35	"{27,34,37}"	3	16	f	11			
601365	Trachurus trachurus	Atlantic horse mackerel	6	60	314	3831	1365	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.75	0.25	9999	0	70	-28	"{27,34,37,47,51}"	5	62	f	17			
601366	Chelidonichthys lucerna	Tub gurnard	6	59	266	8565	1366	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	318	20	66	9	"{27,34,37}"	3	63	f	9			
601367	Trisopterus luscus	Pouting	6	44	183	4081	1367	1	0.2	0	0	0	0	0	0.5	0	1	0	0.5	0.75	100	30	62	25	"{27,34,37}"	3	42	f	11			
601454	Dussumieria elopsoides	Slender rainbow sardine	6	28	683	7125	1454	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	36	-19	"{37,51,57,61,71,77}"	6	20	f	28			
601455	Etrumeus sadina	Red-eye round herring	6	28	683	224	1455	29.7	0.4	0.5	0	0	0	0	0.75	0.25	0.5	0	0.75	0.25	9999	0	45	-42	"{21,31,37,51,57,61,71,77,81,87}"	10	27	f	25			
601458	Spratelloides gracilis	Silverstriped round herring	6	28	43	573	1458	50	0.6	0.25	0.5	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	38	-28	"{51,57,61,71,77,81}"	6	10	f	28			
601466	Sprattus fuegensis	Falkland sprat	6	28	43	3908	1466	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	-39	-56	"{41,87}"	2	18	f	8			
601470	Clupeonella cultriventris	Caspian Sea sprat	6	28	43	8931	1470	30.4	0.4	1	0	0	0	0	0.5	0	0.25	0	0.25	0	9999	0	56	36	{37}	1	12	f	14			
601484	Opisthonema libertate	Pacific thread herring	6	28	43	5705	1484	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0	32	-5	"{77,87}"	2	23	f	27			
601486	Opisthonema oglinum	Atlantic thread herring	6	28	43	5705	1486	29.2	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	21	5	40	-36	"{21,31,41}"	3	29	f	25			
601505	Sardinella brasiliensis	Brazilian sardinella	6	28	43	3475	1505	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	31	-36	"{31,41}"	2	25	f	26			
601507	Sardinella fimbriata	Fringescale sardinella	6	28	43	3475	1507	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	23	-12	"{34,51,57,61,71}"	5	13	f	28			
601510	Sardinella lemuru	Bali sardinella	6	28	43	3475	1510	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	36	-34	"{57,61,71}"	3	23	f	28			
601511	Sardinella longiceps	Indian oil sardine	6	28	43	3475	1511	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	26	2	"{51,57,61,71}"	4	23	f	28			
601519	Sardinella zunasi	Japanese sardinella	6	28	43	3475	1519	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	38	22	{61}	1	14	f	22			
601520	Clupea pallasii pallasii	Pacific herring	6	28	43	1604	1520	28.2	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	77	33	"{18,61,67,77}"	4	39	f	4			
601530	Clupea bentincki	Araucanian herring	6	28	43	1604	1530	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	-29	-46	{87}	1	28	f	14			
601574	Alosa aestivalis	Blueback shad	6	28	43	4924	1574	28.2	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	47	25	"{21,31}"	2	40	f	12			
601582	Alosa mediocris	Hickory shad	6	28	43	4924	1582	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	49	29	"{21,31}"	2	60	f	18			
601583	Alosa pseudoharengus	Alewife	6	28	43	4924	1583	28.2	0.4	0.75	0	0	0	0	0.5	0	0.25	0	0.25	0	9999	0	52	33	"{21,31}"	2	40	f	8			
601600	Tenualosa toli	Toli shad	6	28	43	2322	1600	66.1	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	28	-8	"{51,57,61,71}"	4	47	f	28			
601604	Dorosoma cepedianum	American gizzard shad	6	28	43	3494	1604	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	49	21	"{21,31}"	2	53	f	20			
601608	Clupanodon thrissa	Chinese gizzard shad	6	28	43	739	1608	51.9	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	25	7	"{57,61,71}"	3	26	f	28			
601616	Nematalosa nasus	Blochs gizzard shad	6	28	43	2107	1616	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	38	1	"{51,57,61,71}"	4	18	f	25			
601619	Anodontostoma chacunda	Chacunda gizzard shad	6	28	43	3877	1619	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	30	-22	"{51,57,61,71}"	4	22	f	28			
601625	Ilisha africana	West African ilisha	6	28	620	2181	1625	29	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	19	-10	"{34,47}"	2	30	f	27			
601641	Pellona ditchela	Indian pellona	6	28	620	4206	1641	30.4	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.75	0	9999	0	26	-30	"{51,57,61,71}"	4	16	f	28			
601659	Engraulis anchoita	Argentine anchovy	6	28	454	498	1659	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	9999	0	-22	-47	{41}	1	17	f	13			
601661	Engraulis capensis	Southern African anchovy	6	28	454	498	1661	1	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0	9999	0	-15	-41	{47}	1	17	f	18			
601663	Engraulis japonicus	Japanese anchovy	6	28	454	498	1663	1	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	50	-7	"{47,51,61,71}"	4	15	f	25			
601664	Engraulis mordax	Californian anchovy	6	28	454	498	1664	30.4	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0	55	21	"{67,77}"	2	25	f	13			
601706	Chromis chromis	Damselfish	6	60	350	2049	1706	30.4	0.4	0	0	0	0.5	0	0.5	0	0.5	0	0.5	0	40	2	46	-12	"{27,34,37,47}"	4	19	f	23			
601696	Atherina boyeri	Bigscale sand smelt	6	49	218	164	1696	30.4	0.4	1	0	0	0	0	0.5	0	0.5	0	0.5	0	21	0	61	27	"{27,34,37}"	3	16	f	11			
601707	Sciaena umbra	Brown meagre	6	60	331	5168	1707	70	0.6	0.75	0	0	0.5	0	0.5	0	0.5	0	0.5	0	200	10	53	13	"{27,34,37}"	3	59	f	18			
601729	Muraena helena	Mediterranean moray	6	26	56	2155	1729	41	0.4	0	0.75	0	0	0	0.5	0	0.5	0	0.5	0	50	15	52	13	"{27,34,37}"	3	123	f	20			
